id,name,latitude,longitude,category_name,category_id
5a48bc6660255e28c595f57e,Kohtauspaikat,60.16789,24.93165,Outdoor Sculpture,52e81612bcbc57f1066b79ed
4ef6daea0e61a0846d0a4a35,Sirocco,60.2101948806665,24.98108029926103,Monument / Landmark,4bf58dd8d48988d12d941735
4ede60d80e61d46adcae5c1a,Tapio Rautavaaran muistomerkki / Kulkurin uni,60.22978359479178,24.965326460053255,Outdoor Sculpture,52e81612bcbc57f1066b79ed
538af0f2498eff328348bc0d,Suvilahden graffitiseinä,60.185606,24.973753,Street Art,52e81612bcbc57f1066b79ee
4bb3905342959c74a81e222c,Aleksanteri II -patsas,60.169459527376716,24.95222562192228,Monument / Landmark,4bf58dd8d48988d12d941735
51f95346498e21ea62ceeac9,Helsingin pommituksissa menehtyneiden muistomerkki,60.229699638434546,25.029303842350213,Outdoor Sculpture,52e81612bcbc57f1066b79ed
4fcb6eeae4b0c665076ad726,Kohottava voima (veistos),60.159366,24.932756,Outdoor Sculpture,52e81612bcbc57f1066b79ed
59947fa9da5ede78cae4df2a,Raivaajien kaivo / Leikkivät pojat III,60.184723,25.002182,Fountain,56aa371be4b08b9a8d573547
52051ebe11d263e517d0b94f,Arvid Morne - muistopatsas,60.15400314331055,24.961536407470703,Outdoor Sculpture,52e81612bcbc57f1066b79ed
4e3b9da718a83d5b282aeda7,M. A. Castrenin muistomerkki,60.17409716784957,24.93235376425054,Outdoor Sculpture,52e81612bcbc57f1066b79ed
5b509c0c25ecca002ce99ec4,Huminaa Veistos,60.205494,24.681244,Outdoor Sculpture,52e81612bcbc57f1066b79ed
5f05a4c4311052255f1ea14a,Taiteen Kotitalo,60.403125,25.142047,Street Art,52e81612bcbc57f1066b79ee
573f68d6cd10274768d7ff6a,Mesikämmen muurahaispesällä,60.184001906819894,24.95215594768524,Outdoor Sculpture,52e81612bcbc57f1066b79ed
50334c20e4b0443114b44c93,Topelius ja lapset,60.163406,24.94573,Monument / Landmark,4bf58dd8d48988d12d941735
507bf658e4b07204c2719a6e,Väinö Tannerin patsas,60.18300850603076,24.958158495386964,Outdoor Sculpture,52e81612bcbc57f1066b79ed
52d298f8498ea0341389f498,Sodanajan naisen muistomerkki,60.181072773989314,24.94892187416553,Monument / Landmark,4bf58dd8d48988d12d941735
5b796cc2be707800391c477d,Omilla Jaloilla,60.170462,24.761653,Outdoor Sculpture,52e81612bcbc57f1066b79ed
4c23d341905a0f47f3c45e60,Merenkulkijoiden ja mereen menehtyneiden muistomerkki,60.154511678002685,24.93761322899145,Outdoor Sculpture,52e81612bcbc57f1066b79ed
4db3c8306a23c31a030a8022,Rauhanpatsas,60.15881469990017,24.961906893330053,Monument / Landmark,4bf58dd8d48988d12d941735
4ee49b00775b86c40458bece,Haaksirikkoiset-patsas,60.161833,24.955333,Outdoor Sculpture,52e81612bcbc57f1066b79ed
50758d98e4b0e79f70177a6f,Öljysäiliö 468,60.164794573372,25.01211740076542,Public Art,507c8c4091d498d9fc8c67a9
53fb34d8498e117d173cbc32,Bad Bad Boy,60.156080466189906,24.921138002421888,Outdoor Sculpture,52e81612bcbc57f1066b79ed
4bb3945b42959c74f924222c,Kolmen sepän patsas,60.16868562833084,24.94094807050224,Outdoor Sculpture,52e81612bcbc57f1066b79ed
4d611c28d7206ea807a4fcf1,Paavo Nurmen patsas,60.184310436334265,24.92696516898597,Outdoor Sculpture,52e81612bcbc57f1066b79ed
4e354e5b1f6e9e21ad4c9348,Risto Rytin Patsas,60.17764821078209,24.928847409340914,Outdoor Sculpture,52e81612bcbc57f1066b79ed
517e7fbb498e4a3bdd07eceb,Sokoksen Mediaseinä,60.17084860666007,24.93719910085481,Public Art,507c8c4091d498d9fc8c67a9
4c7ccdcba141b1f7450a6c79,Mannerheimin ratsastajapatsas,60.17145044303877,24.936212687044122,Outdoor Sculpture,52e81612bcbc57f1066b79ed
